1,111.0707815,-1.348000066,5.134999691,47.559,3.902,13.85100038,1.583999949,157.5404014,1.418378436,12.86863839,1.860000044,1586.602423,-25.543,149.7586411,23.28404432,-5.224763548,240.4494854,-55.72584767,8.578176278,5.88165,248.782973,-20.74173263,27.78476924,74.53567151,5.310474243,288.1592267,-26.30248711,30,-2,-2
1,112.3078125,-0.988999944,5.043000097,46.84,4.116,14.32600077,1.058000038,161.1610186,1.434993835,12.48879697,1.633000019,3057.475726,-11.476,174.3609327,35.15188397,-5.144253915,211.301209,-17.368629,27.67042521,4.68357,265.9056884,-17.17075764,40.31415802,63.46062306,6.948796997,285.1995072,-18.36861769,30,-2,-2
1,109.1828002,0.088999999,3.455999814,45.752,3.542,13.8719998,2.961999899,162.5599086,1.488878361,12.24915266,3.031000036,2588.385187,-6.687,175.7131744,32.48465622,4.115160216,257.2289828,-7.906104725,6.782224988,6.53292,272.3029119,1.322554886,37.08083847,65.41253671,6.690413208,296.0665185,0.300262867,30,-2,-2
1,107.3395673,-0.712999988,4.317000094,46.051,3.63,12.87200034,5.328999822,159.5622598,1.486518568,12.00781632,5.252000018,1374.2458,-22.953,148.6870275,21.35707046,5.357648939,259.9590944,-36.0612448,-2.681907747,6.05148,248.6172529,-0.968104742,25.72692344,77.20708885,5.097922974,292.3347157,-4.973700381,30,-2,-2
7,80.95261982,-6.179999663,11.93599939,55.276,7.632,18.08800066,3.922000062,101.5109265,1.253954803,13.70659297,5.653999554,4687.790708,-7.67,80.84453664,14.41870279,5.632764713,133.2638036,-0.97975038,-1.95522908,5.04402,133.1285324,6.803385775,31.22294965,52.43156218,4.354661255,151.7516296,6.362494214,40,5,5
7,79.52321529,-4.065999964,14.46599918,55.807,11.697,23.35599921,10.17999995,105.3522328,1.324798455,18.2420503,11.15999975,5420.904181,-3.552,89.48447139,23.26670319,15.81001085,132.5964869,18.27314827,-1.396974254,5.67726,145.3410155,24.28962004,41.64994957,53.53258383,5.231873169,156.3890315,23.7008835,40,5,5
7,80.62379107,-4.243999717,16.7160006,56.974,13.951,22.18899992,10.46599961,106.4414719,1.320224099,17.59230912,11.79700003,5012.682579,-3.058,91.24856583,22.69479735,17.3687448,134.3665092,19.85363557,-0.559571017,5.55397,148.4085072,27.03109409,40.51800546,53.74223397,5.215553589,160.8468437,26.59414686,40,5,5
7,79.85204404,-4.567000037,14.99500072,58.452,12.184,19.25900073,5.193000083,107.787126,1.349835527,15.31547061,7.164999893,4624.103328,-13.163,91.29365482,19.06413449,6.275229465,146.7527286,-2.733831318,-2.596306379,5.37006,148.7445969,5.018054512,35.86713667,53.56367781,4.909707642,164.6909789,3.932177581,40,5,5
7,81.60133446,-6.041000443,13.67800002,57.513,9.815,19.22600067,7.249000148,106.9644255,1.310817111,14.13683456,8.798999733,5601.370846,-5.356,89.34219046,18.14294948,11.52745652,139.3875996,11.68740714,-2.268368,5.12389,143.8356206,16.53226433,36.00739991,52.21287052,4.835521851,157.7293963,16.17116386,40,5,5
1,94.33623566,2.668999923,7.397999755,43.335,10.23,18.19200053,3.230000087,131.9202972,1.398405355,16.72109471,3.71399964,2007.212473,2.762,127.8819106,26.0534613,9.368585578,191.6351783,15.06048581,2.690921547,6.23222,214.0008402,16.9615383,33.81889295,66.30641668,5.581636353,242.29042,17.91079095,40,5,5
1,94.23556892,2.146999996,8.34799974,42.433,10.698,19.42600057,5.668999808,132.0847242,1.401644047,17.12366822,6.107000228,3063.131567,-5.153,132.8997838,31.95344914,11.01754021,210.0715467,5.997714992,-0.193217007,6.09966,212.5678851,14.47986146,41.14317217,61.3196765,6.309777222,230.516427,13.83051717,40,5,5
1,89.68339636,2.018999985,7.076000161,37.794,9.682,20.6650003,7.505999676,132.3530622,1.47578111,18.00778813,7.430999982,3494.689162,1.173,133.045895,35.91941527,18.01862521,215.6612848,25.69841865,-1.152968502,6.45581,210.0912333,29.19809645,44.97567001,61.2748733,6.604290161,224.2134762,28.58736253,40,5,5
1,90.95621577,2.753000085,7.895000569,40.268,11.149,17.76599993,4.803000123,134.9649073,1.483844794,16.27368549,5.178000389,2049.996213,-2.643,132.5934665,26.67066211,10.85342668,207.7643003,9.401996948,-0.263389355,6.52303,220.2437088,16.73261769,34.0202121,66.39040602,5.688097534,248.3009897,16.90435617,40,5,5
1,95.94459095,1.938000009,8.239999821,42.605,10.349,17.97399968,6.150999855,134.5118435,1.401974225,16.38623493,6.403000191,2142.503147,-0.334,132.901501,27.19357083,14.67495391,218.2427477,16.5708018,-2.186607343,6.76444,219.8050624,24.10274435,34.72500319,65.67148638,5.761652222,246.7029948,24.69365879,40,5,5
7,91.3946541,-3.76900005,7.407000316,62.805,5.467,25.66299976,2.293999928,119.474482,1.307237093,20.35896138,3.447000217,6397.891421,-5.346,105.0974668,35.62229756,2.736642331,149.9935204,-2.50633259,-2.229194022,6.5941,166.3802333,1.555416907,50.37226082,58.5601707,6.257505493,171.9997251,1.318561447,19,5,5
7,90.2157943,-2.216999887,8.424999986,64.374,7.361,25.16599934,2.151000099,117.1490979,1.298543108,20.3956487,3.503999934,5713.612115,-7.766,103.9466512,33.74742977,1.499444867,155.5677129,-8.528974692,-1.97096022,6.57183,165.4706688,-1.549025968,48.82783265,57.90898253,6.127930298,172.9045206,-1.774539,19,5,5
7,87.86476476,-4.274999931,4.19,63.288,2.034,24.50200079,0.639999984,112.5151542,1.2805492,19.19445033,1.449999965,5976.695947,-3.819,97.93124867,29.16018235,0.379080539,139.7974551,-5.14065641,-2.051131933,6.30134,156.8674832,-1.158097901,46.26785864,55.69866241,5.766599731,164.8700866,-1.270820641,19,5,5
7,89.84669715,-1.846999818,7.783000071,62.705,6.829,25.1689995,2.269999924,118.1464267,1.314977962,19.96786363,3.589999679,6242.676241,-7.944,103.8653671,33.84968692,1.422905283,145.7581599,-9.506213035,-0.973518937,6.57219,164.9275898,-1.797622027,49.16897982,57.76744624,6.135220337,171.3913641,-1.972605208,19,5,5
7,89.90037982,-3.330000124,6.582000535,60.251,4.677,25.55700035,3.791999791,112.7732498,1.25442462,19.69949115,4.489000021,6586.297339,-0.319,97.19445372,30.33491209,7.426763589,139.095044,10.08710173,-2.423330416,6.19735,155.3607589,11.7247463,47.60155257,55.98288427,5.831531372,161.7918867,11.15456397,19,5,5
1,113.1556079,-2.237000166,-0.738999979,49.158,-2.674,13.59799993,-0.797999976,158.8473331,1.4037955,11.7527332,-0.790000027,2911.263516,-12.47,168.9949348,30.75248807,-12.09320769,229.3446792,-43.32676716,3.489528351,7.33763,260.0068146,-27.99240147,37.07499812,63.28241528,6.578587036,282.4331167,-29.68914508,19,5,5
1,111.4130331,0.301999991,2.191999962,50.672,2.439,15.27599982,-1.783999948,151.0719799,1.355963263,12.98013536,-1.049000009,3585.443909,9.444,159.0038537,34.57054629,5.337514905,209.2293631,22.85477368,0.589660875,7.32826,241.796413,15.33706752,42.32705456,61.2207387,6.828377075,257.9287519,16.00370387,19,5,5
1,108.9188498,4.001999957,2.216000101,51.546,5.401,12.87200034,-5.176999938,153.3929486,1.408323251,11.54959167,-3.801999937,2760.818261,-9.868,159.5328233,27.05154689,-17.21908712,183.1813023,-30.51915759,34.54266088,4.31293,248.6775574,-33.48481275,34.35692598,63.39069708,6.19892395,273.9395235,-35.30543519,19,5,5
1,108.1873626,3.763999709,10.89399933,50.472,14.006,15.72400047,3.591000131,152.7981712,1.412347685,14.36908044,4.672999775,3381.086662,-8.541,162.9116374,38.22957608,5.650447397,229.13709,-8.298610014,0.739900583,7.41115,249.0120723,1.876560609,43.89077149,62.88364094,7.065949097,264.5354611,0.943727346,19,5,5
1,108.4714601,4.249999878,6.262999913,51.18,9.69,15.5650005,0.872000006,152.0762586,1.401993285,13.65879716,1.975999947,3245.4563,-0.833,162.3958471,35.70497077,4.891839515,227.093629,-12.01818524,-0.563199342,7.97133,249.1212718,6.863754739,42.12980406,62.50408039,6.910244751,266.313337,6.614920415,19,5,5
7,86.61208382,-0.891999963,8.087000054,62.895,7.631,26.07200002,0.769000006,123.4351054,1.425148778,18.50160161,3.298999921,9638.978745,-15.626,104.1790373,33.96236164,-4.825418826,169.8026967,-32.67020432,-1.448648876,6.48776,163.486156,-15.79150059,49.88361758,57.21154412,6.122268677,165.1626687,-14.73063301,19,18,18
7,87.34356245,0.54599999,10.20599985,69.094,10.415,23.70999937,5.690000079,119.9371667,1.373165501,19.70519708,6.652000325,4872.337324,-9.143,109.9025786,33.73087722,6.95212566,95.61184734,4.427806406,36.69453738,2.99766,174.7778797,6.141979686,47.50820882,58.41291637,6.204602661,184.377106,5.457477806,19,18,18
7,87.37487947,-0.898000044,8.025000279,61.936,7.547,23.56499958,7.197000211,121.5064334,1.390633488,19.39895784,7.370999831,5028.298215,-6.858,111.8350043,34.55585671,9.810715176,161.8511759,5.727047407,-1.192679225,6.82086,176.7445301,11.76266645,48.09759015,58.6729473,6.283121948,185.7718947,10.97499516,19,18,18
7,86.76195327,0.71599999,8.118999781,61.574,8.507,21.72400064,1.143000034,121.4041135,1.399278243,18.70525522,2.373999998,3868.535091,-14.72,114.253723,30.64403624,-3.653453415,166.6431907,-23.66168601,-2.287162941,6.52892,183.5956496,-13.95517501,43.30714011,58.49735792,6.03513855,197.7002781,-14.90943019,19,18,18
7,87.08854631,-0.172000011,8.414999913,62.109,8.324,23.13600052,5.237999931,118.0756919,1.355811951,19.8117035,5.795999794,3940.300939,-15.622,109.3236001,30.70724127,2.549449588,165.5570354,-15.74723254,-3.612827117,6.55401,176.7426232,-4.089305936,43.9752453,58.26394937,5.971555786,190.1692481,-5.16756249,19,18,18
1,100.4833407,1.529000057,7.407000316,51.693,8.615,16.27399974,2.531000021,148.7963356,1.480806018,14.85450535,3.104000069,2229.822616,10.385,153.6752885,30.2776581,14.17684147,225.050577,34.28091701,5.03337223,6.71411,248.0612204,29.25077229,35.59040247,66.76131513,6.196793823,274.3370138,31.04589251,19,18,18
1,104.3711486,2.674000227,5.956000362,51.761,8.065,16.58699999,4.666000189,148.4014506,1.421862771,14.50166237,4.89799991,3089.702266,15.033,154.6867239,33.46834668,24.28554265,155.5405395,36.84157699,38.20802845,4.11464,241.4196668,48.71476123,40.2403704,62.54655075,6.626260376,260.4031189,49.87360671,19,18,18
1,102.961874,2.566000074,6.731000089,53.72,8.616,15.59500039,-1.739999976,143.9921843,1.398500033,14.73190319,-1.037000044,1526.217791,-11.656,137.6761605,24.13773467,-6.641922514,238.1089941,-35.30996506,1.682747537,6.03648,232.1423819,-16.20871304,29.7495411,72.24408843,5.337785034,268.357681,-18.80329856,19,18,18
1,103.3376783,3.272999968,8.211000129,52.527,10.723,14.71599944,-0.757000004,140.8526761,1.363033101,13.45206236,0.490000023,2359.084377,9.628,138.4125154,24.03182394,5.768859859,207.4359716,20.11172749,0.854006969,5.93295,225.1246182,14.56750029,31.89295221,65.00508009,5.636610718,254.1133687,16.51835776,19,18,18
1,100.9553403,-0.046,6.955000065,51.908,6.92,19.59000024,5.123999804,140.39835,1.390697606,16.47826107,5.480000007,4360.346165,18.806,138.1552854,37.60144461,28.58518228,155.5205786,40.37767636,32.76214483,4.07439,213.2626552,57.2117016,46.45353123,60.77798076,6.755083618,224.7401539,56.47757999,19,18,18
7,70.80362584,-5.915000146,1.587999939,58.861,-2,20.0040002,3.896000094,97.96101884,1.383559354,14.89800729,3.352000034,4985.703689,0.635,76.84821922,14.84710271,4.678062997,120.2468955,7.013937656,-2.510152705,4.66509,127.4822729,7.955217125,32.70658085,51.60203577,4.343113403,144.242171,8.28285605,73,16,16
7,74.17916577,-6.33599988,2.002000089,67.464,-0.639,19.79699937,2.051999922,100.5914937,1.35606127,16.10320522,2.043000065,3688.222975,-1.653,82.45381118,16.36848176,2.458414813,128.7787924,1.720108576,-2.065146701,4.89405,137.9321922,3.573465284,32.71740449,54.08027209,4.522943726,157.853398,3.581717257,73,16,16
7,70.63138221,-6.105999955,0.770000007,70.134,-1.445,18.46300024,-0.527999983,93.38342865,1.32212376,14.96593871,-0.307000012,3248.224815,-0.516,68.5724315,11.61799787,-0.46357583,115.5881859,-3.297134597,-2.198931621,4.43658,118.6324051,-0.925401126,26.90661063,54.53827645,3.812687378,143.7335979,-1.078326293,73,16,16
7,71.99815268,-6.099999966,-1.300000034,60.989,-4.697,15.61100011,2.823999982,94.01609808,1.305812643,11.20297838,1.844000014,4198.025175,8.326,64.35884749,8.399158503,3.564274282,109.0832119,10.19803189,-2.685734024,3.86043,109.3203083,7.868992927,22.4648643,53.67171169,3.419683228,135.2893871,9.826101074,73,16,16
7,71.31812101,-5.88499984,-1.054999938,60.965,-4.335,19.77199917,3.019999945,97.05857108,1.3609244,14.34104159,1.988999852,5304.531934,5.714,74.61350919,13.84738395,4.179650782,119.2608885,10.61904063,-3.00054932,4.60344,123.7610489,8.610873776,31.69218685,51.17504675,4.213386841,140.4801237,9.404972732,73,16,16
1,76.68006476,-2.944999807,3.031000036,48.861,0.455,33.78799984,3.356999984,92.52020103,1.206574373,28.36837584,3.307000056,4972.676853,-4.11,73.06878294,28.60494691,2.719855825,117.6151759,-0.614897409,-1.572690315,5.72539,123.7678379,3.302801824,49.34271651,55.19399393,5.350990601,131.20778,3.091982779,73,16,16
1,77.72247791,-0.075,5.407000066,53.03,5.351,23.92000037,6.841999848,100.9690176,1.299096738,21.94901119,6.713999724,1979.742408,1.306,85.62532028,21.17694039,10.29486032,135.7004496,14.16879824,-0.527260398,4.7233,150.3890257,18.44691492,35.00968117,60.82974297,4.751178589,174.547155,19.68656874,73,16,16
1,76.47203268,-3.464999867,3.336000024,47.243,0.127,26.63599948,-1.090000008,102.556305,1.34109558,22.28494262,-0.384999989,4477.476241,-11.222,87.15682381,26.50919359,-5.199816438,133.3610555,-20.64336089,3.071704447,5.5276,144.5376922,-13.03675227,44.2405111,55.2861212,5.405945435,155.8194561,-13.43859127,73,16,16
1,76.97534077,-0.756999989,6.224999778,48.498,5.556,9.436000253,-0.005,116.0832798,1.508058018,8.154396683,0.941999884,1783.33599,-10.603,69.00081615,5.749076044,0.104510411,150.8633881,-10.29051668,-1.581809199,3.9273,123.3668058,-1.359470332,13.05083505,75.55161247,2.778721313,175.3932087,-3.140410197,73,16,16
1,77.04692619,-1.059999958,5.054000269,45.821,4.024,13.25099985,2.024999971,115.4671207,1.498659666,12.19794419,2.291999908,1238.937852,3.669,79.8399762,9.999634514,3.603297802,163.7210122,9.595267487,-4.110335831,4.39163,143.8981503,7.100384554,18.78224304,74.20127409,3.367335815,191.5404436,9.049751282,73,16,16
7,82.18517935,-7.509999195,4.696999713,69.93,1.936,20.5,-1.873000087,106.3518769,1.294051772,16.19387926,-0.645999998,4690.054662,-9.126,90.51627722,20.05206057,-4.632922533,141.0466641,-12.59611926,-3.045848757,4.41452,147.4140944,-11.11152526,37.33780604,53.46714263,4.986304321,162.253706,-11.90245131,33,16,16
7,85.0305656,-7.228999155,3.595999818,68.443,0.724,21.6770004,0.723999999,105.0646077,1.235609888,17.66314374,1.211999951,4210.59579,0.384,90.36020139,21.38789369,2.059610066,144.9673612,0.990372752,-2.172136199,4.49772,148.6491697,3.538467557,38.45597699,54.22994591,5.087335815,163.8293221,3.595636275,33,16,16
7,83.57207977,-7.238000856,4.511000157,72.843,2.264,18.84599968,-2.83000009,113.0137086,1.35229025,14.57563617,-1.384999986,5008.101841,-2.488,99.63276064,21.48909778,-3.602235707,149.8438909,-9.728012951,-1.895782066,4.89702,158.7509519,-6.83558079,38.32660177,53.81759842,5.250531616,172.6648034,-6.99529416,33,16,16
7,82.41110565,-8.73399963,5.933999974,73.549,3.334,14.97500022,-8.157000374,110.9881584,1.346762156,11.16660253,-5.443000298,5004.470817,-14.437,91.48313869,14.45112821,-14.09359656,132.9351672,-27.4247974,-3.506265536,3.85725,146.4241071,-27.88421895,30.23087624,53.0969975,4.515924683,165.5428088,-30.38373861,33,16,16
7,83.60786821,-7.980000349,3.419999935,68.629,0.275,20.15599923,-3.551999964,111.0310967,1.327998179,15.67052765,-2.206000085,5118.209834,-3.326,96.89203944,22.28224029,-5.287340537,156.1038579,-13.2846454,-2.245908312,5.06184,155.4941877,-9.924208531,39.50935906,53.79770581,5.272478638,168.4606495,-10.06990185,33,16,16
1,101.2416649,-2.436000016,5.55900013,55.4,3.878,6.817999844,-3.840999995,144.4718264,1.426999709,5.710784235,-2.431000055,2435.621294,6.902,116.2764673,8.664931624,-2.836746689,211.367636,1.303108265,-5.221989912,4.8105,188.145266,-2.20379673,15.63182321,71.8341636,3.954118042,234.7483139,-1.067827931,33,16,16
1,99.64673245,-1.155000034,5.788999776,53.62,4.938,7.096999838,-1.927999972,147.5446656,1.480677409,6.063239691,-0.727999975,2208.552356,-19.669,112.6938973,8.349334939,-6.512932186,208.5361262,-35.51152565,2.565095573,4.4608,185.8410534,-16.87335274,14.67362804,76.1360249,3.740125122,236.451382,-23.62213346,33,16,16
1,100.3200485,-1.80199996,4.100999849,53.567,2.77,7.974999738,-1.981000106,149.5447424,1.490676537,6.73648042,-1.053000047,2231.227939,-16.973,122.8509354,10.45541675,-7.559671632,218.5360838,-34.84954277,-0.085790519,4.89702,200.6490896,-18.56961519,17.21511467,73.41123269,4.135748901,247.2813138,-24.41187568,33,16,16
1,100.5258448,-1.16400003,4.137000198,55.531,3.339,7.785999866,-3.589000166,146.0718664,1.45307773,6.538455709,-2.261000048,2524.953246,-12.035,124.4970381,10.82432506,-9.215073203,221.6422323,-30.96399444,-5.770344264,4.85499,199.8127141,-19.59148828,18.40988101,69.2254721,4.316159058,242.1891782,-24.22246353,33,16,16
1,102.3444764,-2.646999972,4.75500015,54.623,2.874,7.232999576,-2.696000103,146.0883636,1.427418154,5.873252172,-1.447999985,2579.430277,-10.033,122.8871522,9.794445388,-6.642043657,213.9933101,-21.52084378,-4.690282355,4.83487,196.2704427,-14.49098083,17.23725183,69.5256105,4.203901978,239.751539,-18.32879727,33,16,16
7,84.64357423,-2.895999983,-4.389999891,57.52,-6.235,22.20999933,-0.345000005,107.6372536,1.271652982,17.5033996,-1.268999977,5103.331375,11.76,92.06948642,22.77764816,3.078333047,143.9347336,9.126224111,-1.609348744,4.64476,149.5316878,9.86472945,40.38027578,53.82514915,5.220853882,161.9265759,10.54494859,48,25,25
7,80.60142543,-4.082000056,-3.907999769,52.744,-7.02,25.90500019,3.656999822,105.4116942,1.307814269,19.9042838,1.875000048,6489.936588,13.442,87.25471182,25.32734694,8.8682007,139.2966364,20.31701101,-0.739889654,4.75095,142.3086884,19.84591656,44.21637388,53.7746937,5.337476196,150.3261175,19.70663952,48,25,25
7,76.12754543,-2.474999815,-3.15399985,55.301,-4.869,23.41500009,-1.460999982,108.4708214,1.424856415,19.71105748,-1.746999971,3998.678313,3.53,96.71513968,26.06824038,-1.375570553,155.2379611,-1.86725106,-2.702304146,5.05533,158.3353184,-0.72086826,42.08666742,56.051846,5.513191528,172.0328864,-0.473474682,48,25,25
7,77.95735559,-3.447000178,-4.053000104,54.262,-6.537,20.94200033,-0.594999977,107.3937786,1.377596479,16.16705487,-1.411999979,5147.559151,7.464,91.53425312,20.98971217,0.903422586,141.1903991,5.629349052,-1.27742348,4.87332,148.2524125,4.471210589,38.6946007,53.24919935,5.088198853,161.4528239,4.983158713,48,25,25
7,78.31750989,-3.517999971,-2.587000103,57.571,-4.825,25.07599964,2.345000097,105.1505603,1.34261879,20.05086006,1.337000056,5327.364886,10.39,89.04226157,25.36281664,6.644603764,145.6168829,16.72356815,-0.751006673,4.95135,145.6207199,15.06826577,43.54259887,54.33849776,5.366957397,155.85219,15.27247267,48,25,25
1,90.48646042,-6.627000004,-0.331000013,43.662,-7.324,14.70799959,6.475999892,130.6949321,1.444358985,12.04225507,5.446999877,3664.470421,15.533,124.0126457,21.66972004,20.24127733,140.8625387,31.21044217,21.62844678,3.60489,195.1198866,40.23656822,34.07378374,57.6660325,5.516151733,215.7953942,42.70529269,48,25,25
1,89.29640499,-3.93299982,-0.560999981,50.654,-3.792,14.79299958,-5.073999832,125.0895034,1.400834708,13.17669347,-4.602999857,2076.115612,-2.067,108.3487867,16.50612661,-9.267150995,178.2184849,-17.6044565,-2.376010732,4.55916,183.9690231,-16.4650384,25.97688191,66.13959345,4.600205688,218.7898739,-18.20284193,48,25,25
1,89.59391672,-3.444999923,-0.018,50.798,-2.832,16.04099979,-2.209999914,124.8913311,1.393971105,14.27019628,-1.967999904,2212.707372,7.545,112.0063904,18.8670887,-1.458562946,191.2200576,2.760513905,-3.232032793,4.97644,188.6866525,0.516571574,28.68968041,64.47533128,4.889672241,219.8843637,1.604068102,48,25,25
1,90.30974537,-4.384999524,-4.548999725,43.32,-9.213,15.41900008,0.424000001,122.1197298,1.352232024,11.90303827,-0.639000001,4419.342747,20.508,108.1806346,18.71745844,8.657891907,156.6093725,29.09258892,3.194246613,4.6038,171.2477968,23.46302225,33.19121943,55.20873196,5.087157593,190.0430401,26.2376781,48,25,25
1,85.562955,-3.953999918,1.215000066,46.717,-2.518,17.38800018,-7.744999948,118.5783138,1.385860432,15.76093324,-6.893000024,2114.041476,-3.8,104.4515191,18.96896571,-13.59130979,171.2719245,-24.80853125,-2.363892056,4.58015,178.2732501,-24.5388364,29.52052358,63.95761899,4.793099976,208.6026556,-26.72972055,48,25,25
7,91.61163755,-4.862000314,3.440000106,58.801,0.487,24.44299991,0.399999997,119.0861008,1.299901453,18.98130353,1.100999986,6492.179774,-0.926,105.1146163,33.23861417,1.414644087,181.1304142,-2.428092612,-3.295493845,5.80567,165.9086008,1.759322914,48.853187,57.40491845,6.121619263,172.1868548,1.639147873,23,-3,-3
7,92.19548244,-6.553999878,2.892999937,55.88,-1.571,23.23099991,0.378999993,121.5641067,1.318547324,18.22410013,0.89899991,6064.406195,0.255,109.467957,33.43286178,1.890976011,163.5477116,3.269733299,6.801661931,5.4699,171.7213063,3.102043871,48.36725402,57.65855606,6.192406616,178.9421211,2.965737261,23,-3,-3
7,92.5668153,-6.255000184,3.168999958,55.925,-1.083,24.27400054,0.212999996,122.1491915,1.319578632,19.17298039,0.824999984,6216.496297,1.379,109.24448,35.5168117,2.537868291,181.4491749,1.784613727,-3.513404472,5.53216,171.7646106,4.734870567,49.8486924,58.56827176,6.312116089,177.9684043,4.530814703,23,-3,-3
